CVE_MUN,municipio,estado,NOM_ACUI,rha,POB_TOT,IM_2020,VA_Industrial,VA_Agricola,Tax_Ind_Millones,Vol_Extraccion_Total
15011,Atenco,México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,75489.0,56.987059155138,748.649,0.0,0.0,10.94783
15012,Atizapán,México,VALLE DE TOLUCA,Lerma-Santiago-Pacífico,12984.0,57.1814782074509,467.83,0.0,0.0,1.17478
15013,Atizapán de Zaragoza,México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,523674.0,60.0444486219667,19631.415,0.0,13.16709,9.01301
15014,Atlacomulco,México,IXTLAHUACA-ATLACOMULCO,Lerma-Santiago-Pacífico,109384.0,56.2588100892081,24493.379,0.0,4.61723,11.20681
15015,Atlautla,México,ATLIXCO-IZÚCAR DE MATAMOROS,Balsas,31900.0,55.5118857552817,190.303,0.0,0.0,0.01799
15016,Axapusco,México,APAN,Aguas del Valle de México,29128.0,56.316356242488,487.493,0.0,6.80183,1.06462
15017,Ayapango,México,CUAUTLA-YAUTEPEC,Aguas del Valle de México,10053.0,56.7473588228833,10.434,0.0,0.0,0.01725
15018,Calimaya,México,VALLE DE TOLUCA,Lerma-Santiago-Pacífico,68489.0,58.3860933939114,240.258,0.0,0.20784,8.53021
15019,Capulhuac,México,VALLE DE TOLUCA,Lerma-Santiago-Pacífico,36921.0,58.7882143366636,2098.665,0.0,0.0572,1.73104
15020,Coacalco de Berriozábal,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,293444.0,60.9474221057646,3374.5609999999997,0.0,0.04425,1.78929
15021,Coatepec Harinas,México,TENANCINGO,Balsas,38643.0,53.8645161498103,83.874,0.0,0.0,58.231840000000005
15022,Cocotitlán,México,CHALCO-AMECAMECA,Aguas del Valle de México,15107.0,57.7209686239134,200.185,0.0,0.0,0.10273
15023,Rayón,México,VALLE DE TOLUCA,Aguas del Valle de México,40885.0,58.455142130742,1000.613,0.0,0.0,6.75439
15024,Cuautitlán,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,178847.0,60.4532758786705,40742.298,0.0,8.21595,52.6989
15025,Chalco,México,CHALCO-AMECAMECA,Aguas del Valle de México,400057.0,57.8421149495718,8106.716,0.0,10.72391,12.82125
15026,Chapa de Mota,México,IXTLAHUACA-ATLACOMULCO,Aguas del Valle de México,31737.0,54.4480212259194,165.931,0.0,0.17556,6.69416
15027,Chapultepec,México,VALLE DE TOLUCA,Lerma-Santiago-Pacífico,12772.0,58.6309456024267,20.579,0.0,0.0,0.0525
15029,Chicoloapan,México,TEXCOCO,Aguas del Valle de México,200750.0,58.9428380369801,1836.408,0.0,4.23909,5.66883
15030,Chiconcuac,México,TEXCOCO,Aguas del Valle de México,27692.0,58.4280052369662,256.953,0.0,0.0,1.78032
15031,Chimalhuacán,México,TEXCOCO,Aguas del Valle de México,705193.0,57.8019731893664,2483.718,0.0,0.0,2.84667
15032,Donato Guerra,México,HUETAMO,Balsas,37436.0,51.3089834194411,24.12,12.237,0.0,16.0797
15033,Ecatepec de Morelos,México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,1645352.0,59.5106884993079,155151.953,0.0,238.20565,45.38909
15034,Ecatzingo,México,CUAUTLA-YAUTEPEC,Balsas,10827.0,56.2483861797893,28.779,0.0,0.0,0.0
15035,Huehuetoca,México,TEPEJI DEL RÍO,Aguas del Valle de México,163244.0,59.1562287026604,12932.909,0.0,9.32809,7.528980000000001
15036,Hueypoxtla,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,46757.0,56.8907355104959,303.214,0.0,0.0,1.93962
15037,Coyotepec,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,284965.0,59.1984328386694,1774.506,8.055,0.68399,15.70375
15038,Isidro Fabela,México,VALLE DE TOLUCA,Aguas del Valle de México,11929.0,56.2872796236821,14.675,9.253,0.0,5.35968
15039,Ixtapaluca,México,VALLE DE PUEBLA,Aguas del Valle de México,542211.0,58.9256262064893,17811.689000000002,0.0,21.71595,17.54093
15040,Ixtapan de la Sal,México,BUENAVISTA DE CUÉLLAR,Balsas,36911.0,56.3260722540851,106.627,0.0,2.21708,10.64804
15041,Ixtapan del Oro,México,HUETAMO,Balsas,6475.0,52.0516377992046,7.128,0.0,0.0,2.1912
15042,Ixtlahuaca,México,VILLA VICTORIA-VALLE DE BRAVO,Lerma-Santiago-Pacífico,160139.0,55.2078652199439,2996.645,0.0,1.28265,26.35186
15043,Xalatlaco,México,CUERNAVACA,Lerma-Santiago-Pacífico,30687.0,56.7539379499164,146.863,0.0,0.0,0.18341
15044,Jaltenco,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,28217.0,59.7375364167683,181.599,0.0,0.0,15.53889
15046,Jilotzingo,México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,19877.0,56.5783783767566,223.053,3.365,0.57457,4.5107
15047,Chiautla,México,TEXCOCO,Lerma-Santiago-Pacífico,76826.0,54.7573328375386,36.006,0.0,0.0,20.05329
15048,Jocotitlán,México,IXTLAHUACA-ATLACOMULCO,Lerma-Santiago-Pacífico,69264.0,56.4647966957885,10240.857,0.0,1.4759,15.41207
15049,Joquicingo,México,TENANCINGO,Balsas,15428.0,55.6149598163669,35.457,0.0,0.0,0.0
15050,Juchitepec,México,CUAUTLA-YAUTEPEC,Balsas,27116.0,57.0456403746941,83.947,0.0,0.0,0.0
15051,Lerma,México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Lerma-Santiago-Pacífico,170327.0,59.3077941296522,107208.705,0.0,83.54937,16.40409
15052,Malinalco,México,ZACATEPEC,Balsas,28155.0,54.637655843971,80.15899999999999,0.0,2.19729,43.16321
15055,Mexicaltzingo,México,VALLE DE TOLUCA,Lerma-Santiago-Pacífico,13807.0,58.8696477501044,280.736,0.0,0.00963,0.26892
15056,Morelos,México,IXTLAHUACA-ATLACOMULCO,Aguas del Valle de México,33164.0,51.6659987825431,346.53900000000004,0.0,0.0,1.24428
15057,Naucalpan de Juárez,México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,834434.0,59.5112241221154,98363.279,0.372,20.01957,9.83009
15058,Nezahualcóyotl,México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,1077208.0,59.4154480130066,11178.745,0.0,0.0,0.0
15059,Nextlalpan,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,57082.0,58.3600958496088,204.386,0.0,0.04209,33.62247
15060,Nicolás Romero,México,IXTLAHUACA-ATLACOMULCO,Aguas del Valle de México,430601.0,58.6036528944795,3176.571,7.263999999999999,0.19679,2.8969
15061,Nopaltepec,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,10351.0,56.8356593550787,217.363,0.0,0.05841,0.00649
15062,Ocoyoacac,México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Lerma-Santiago-Pacífico,72103.0,58.6971613524029,19993.827,8.332,11.58891,9.47526
15063,Ocuilan,México,ZACATEPEC,Balsas,36223.0,54.6187612306828,23.486,7.309,0.0,5.80118
15064,El Oro,México,IXTLAHUACA-ATLACOMULCO,Lerma-Santiago-Pacífico,36937.0,54.8532153000352,73.525,0.0,0.0,4.31903
15065,Otumba,México,TEXCOCO,Aguas del Valle de México,36331.0,56.9895755168096,246.512,0.0,0.0,2.56075
15066,Otzoloapan,México,TEMASCALTEPEC,Balsas,4891.0,54.0222446615773,4.234,0.0,0.0,0.19156
15067,Otzolotepec,México,VALLE DE TOLUCA,Lerma-Santiago-Pacífico,88783.0,56.7050122684209,1464.353,0.0,0.0,4.78344
15068,Ozumba,México,CUAUTLA-YAUTEPEC,Balsas,30785.0,56.085230128654,317.22999999999996,0.0,0.0,0.0
15069,Papalotla,México,TEXCOCO,Aguas del Valle de México,4862.0,57.8103765235517,117.399,0.0,0.0,0.76345
15070,La Paz,México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,304088.0,57.4383444491744,22744.804,0.0,46.91829,2.85132
15071,Polotitlán,México,POLOTITLÁN,Aguas del Valle de México,14985.0,56.0249551539035,1304.8490000000002,0.0,0.0,6.563789999999999
15073,San Antonio la Isla,México,VALLE DE TOLUCA,Lerma-Santiago-Pacífico,31962.0,59.7193742662461,5969.202,0.0,0.0,1.44283
15074,San Felipe del Progreso,México,VILLA VICTORIA-VALLE DE BRAVO,Lerma-Santiago-Pacífico,144924.0,52.2588255953042,158.415,1.152,0.0,30.638679999999997
15075,San Martín de las Pirámides,México,TEXCOCO,Aguas del Valle de México,29182.0,57.7114697877946,1408.692,0.0,0.03743,1.68153
15076,San Mateo Atenco,México,VALLE DE TOLUCA,Lerma-Santiago-Pacífico,97418.0,58.9621005848408,7685.042,0.0,0.0,0.48821
15077,San Simón de Guerrero,México,ALTAMIRANO-CUTZAMALA,Balsas,6692.0,53.8550805696197,7.377,0.0,0.0,0.12182
15078,Santo Tomás,México,TEMASCALTEPEC,Balsas,9729.0,54.9656106906239,9.02,0.333,0.0,1.9723
15079,Soyaniquilpan de Juárez,México,VALLE DEL MEZQUITAL,Aguas del Valle de México,14323.0,55.7048560989425,336.459,0.0,3.70609,26.49295
15080,Sultepec,México,ALTAMIRANO-CUTZAMALA,Balsas,24145.0,51.6389489230125,19.433999999999997,0.0,0.00144,0.13045
15081,Tecámac,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,547503.0,60.1165617134056,11714.119,0.0,15.25041,32.35277
15082,Tejupilco,México,ALTAMIRANO-CUTZAMALA,Balsas,79282.0,54.033257350005,233.52,0.0,0.00183,5.42019
15083,Temamatla,México,CHALCO-AMECAMECA,Aguas del Valle de México,14130.0,56.9616908510154,34.801,0.0,0.0,0.51609
15084,Temascalapa,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,43593.0,56.8659783014653,201.847,0.0,0.0,0.89254
15085,Temascalcingo,México,IXTLAHUACA-ATLACOMULCO,Lerma-Santiago-Pacífico,66414.0,54.6960360215221,677.856,0.0,0.25978,16.1977
15086,Temascaltepec,México,TEMASCALTEPEC,Balsas,35014.0,52.9101554133334,17.765,16.663,0.04679,30.35869
15087,Temoaya,México,IXTLAHUACA-ATLACOMULCO,Lerma-Santiago-Pacífico,105766.0,55.6308545631773,299.183,0.984,0.0,19.9888
15088,Tenancingo,México,TENANCINGO,Balsas,104677.0,56.3096708080365,391.903,0.0,0.38284,20.59602
15089,Tenango del Aire,México,CUAUTLA-YAUTEPEC,Aguas del Valle de México,11359.0,57.6397975884192,52.351,0.0,0.0,0.53
15090,Tenango del Valle,México,TENANCINGO,Lerma-Santiago-Pacífico,90518.0,56.7073643694487,3824.164,0.0,1.01396,4.17776
15091,Teoloyucan,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,65459.0,58.8909145602834,2202.874,0.0,2.96288,30.97632
15092,Teotihuacán,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,58507.0,58.2626334105002,4823.713,0.0,13.75738,11.85907
15093,Tepetlaoxtoc,México,TEXCOCO,Aguas del Valle de México,32564.0,57.1654846883447,309.717,0.0,9.73299,6.35972
15094,Tepetlixpa,México,CUAUTLA-YAUTEPEC,Balsas,20500.0,56.3165283563294,83.681,0.0,0.0,0.0
15095,Tepotzotlán,México,TEPEJI DEL RÍO,Aguas del Valle de México,103696.0,58.1570885980362,39835.418,0.0,77.22086,10.64302
15096,Tequixquiac,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,39489.0,58.5875685555793,629.414,0.0,0.0,13.12122
15097,Texcaltitlán,México,ALTAMIRANO-CUTZAMALA,Balsas,18482.0,53.5437211461746,25.947,0.0,0.00319,4.66836
15098,Texcalyacac,México,TENANCINGO,Lerma-Santiago-Pacífico,5736.0,58.6034447832486,28.47,0.0,0.0,0.51502
15099,Texcoco,México,VALLE DE PUEBLA,Aguas del Valle de México,277562.0,57.6734713635661,9541.485,0.0,15.81857,63.46586
15100,Tezoyuca,México,TEXCOCO,Aguas del Valle de México,47044.0,55.8593612094664,562.144,0.0,0.05136,2.00002
15101,Tianguistenco,México,TENANCINGO,Lerma-Santiago-Pacífico,84259.0,57.0256828517235,57725.572,0.0,4.48372,2.6363499999999997
15102,Timilpan,México,IXTLAHUACA-ATLACOMULCO,Aguas del Valle de México,16414.0,55.5768463252931,563.413,0.0,0.0,1.06048
15103,Tlalmanalco,México,VALLE DE PUEBLA,Aguas del Valle de México,49196.0,59.0269357545096,787.31,0.0,0.0,0.38
15104,Tlalnepantla de Baz,México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,672202.0,60.0298154572752,117933.955,0.0,132.96334,17.89425
15105,Tlatlaya,México,ALTAMIRANO-CUTZAMALA,Balsas,31762.0,52.1900800672599,14.076,0.297,0.0,0.74049
15106,Toluca,México,VILLA VICTORIA-VALLE DE BRAVO,Lerma-Santiago-Pacífico,910608.0,59.2839719834847,314994.825,0.0,321.77691,37.73734
15107,Tonatico,México,BUENAVISTA DE CUÉLLAR,Balsas,12912.0,57.0838983356463,44.75,0.0,0.0,8.50508
15108,Tultepec,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,157645.0,59.7177324368111,10982.503,0.0,1.40284,0.95035
15109,Tultitlán,México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,516341.0,59.9872455123799,68874.353,0.0,67.20957,10.72879
15110,Valle de Bravo,México,TEMASCALTEPEC,Balsas,61590.0,56.8107855470385,221.682,9.856,1.54743,37.35693
15111,Villa de Allende,México,HUETAMO,Balsas,53275.0,52.5274688610171,60.092,0.0,0.0,3.35871
15112,Villa del Carbón,México,IXTLAHUACA-ATLACOMULCO,Aguas del Valle de México,51498.0,53.6074728043998,150.592,20.456,0.0,14.80857
15114,Villa Victoria,México,VILLA VICTORIA-VALLE DE BRAVO,Balsas,108196.0,50.4215142696938,313.628,9.062,0.0,4.90507
15115,Xonacatlán,México,VALLE DE TOLUCA,Lerma-Santiago-Pacífico,54633.0,58.1416849347648,228.462,0.0,0.0,2.36106
15116,Zacazonapan,México,TEMASCALTEPEC,Balsas,5109.0,55.5199407529248,62.874,0.0,1.90773,0.90268
15118,Zinacantepec,México,VILLA VICTORIA-VALLE DE BRAVO,Lerma-Santiago-Pacífico,203872.0,58.3289806504099,6927.79,3.282,17.82329,8.1629
15119,Zumpahuacán,México,BUENAVISTA DE CUÉLLAR,Balsas,18833.0,52.2106690237787,11.661,0.0,0.0,8.37397
15120,Zumpango,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,280455.0,58.5428109545988,875.536,0.0,0.0,73.05809
15121,Cuautitlán Izcalli,México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,555163.0,60.6330017215897,153529.36299999998,0.0,177.55171,12.1207
15122,Valle de Chalco Solidaridad,México,CHALCO-AMECAMECA,Aguas del Valle de México,391731.0,57.842075197698,3185.493,0.0,0.0,0.0
15123,Luvianos,México,ALTAMIRANO-CUTZAMALA,Balsas,28822.0,51.4452145772518,58.073,0.0,0.0,15.81725
15124,San José del Rincón,México,HUETAMO,Lerma-Santiago-Pacífico,100082.0,51.3136757810849,31.180999999999997,0.0,0.0,1.83246
15125,Tonanitla,México,CUAUTITLÁN-PACHUCA,Aguas del Valle de México,14883.0,58.0334425267733,32.154,0.0,0.0,0.56
15198,Zacualpan,México,IGUALA,,,,0.0,0.0,0.0,0.0
16001,Acuitzio,Michoacán,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,11301.0,55.5208332560494,70.013,0.212,0.01654,8.165930000000001
16002,Aguililla,Michoacán,OSTULA,Lerma-Santiago-Pacífico,14754.0,54.4348356055634,121.937,0.119,0.0,17.99427
16004,Angamacutiro,Michoacán,PASTOR ORTÍZ-LA PIEDAD,Lerma-Santiago-Pacífico,14943.0,55.3719219297881,30.307,41.090999999999994,0.0,97.0813
16005,Angangueo,Michoacán,CIUDAD HIDALGO-TUXPAN,Balsas,10892.0,54.7175607291958,40.991,0.103,0.0,1.05875
16006,Apatzingán,Michoacán,LÁZARO CÁRDENAS,Balsas,126191.0,56.2239695713675,1876.844,0.0,0.72807,257.85866
16007,Aporo,Michoacán,CIUDAD HIDALGO-TUXPAN,Balsas,3529.0,54.1394548649169,26.245,0.0,0.0,1.76063
16008,Aquila,Michoacán,OSTULA,Lerma-Santiago-Pacífico,24676.0,45.8029235033452,8.502,57.598,0.06645,11.51188
16009,Ario,Michoacán,LA HUACANA,Balsas,36268.0,56.1161324946162,111.685,0.376,0.0842,100.48015
16010,Álvaro Obregón,Michoacán,MORELIA-QUERÉNDARO,Balsas,20332.0,54.3086513354042,68.333,37.775,0.00027,17.459930000000004
16011,Briseñas,Michoacán,CIÉNEGA DE CHAPALA,Lerma-Santiago-Pacífico,11681.0,56.1030893074492,66.549,17.394000000000002,0.0,22.43882
16012,Buenavista,Michoacán,APATZINGÁN,Balsas,45538.0,54.5733475130326,286.114,0.0,1.02363,440.36939000000007
16013,Carácuaro,Michoacán,HUETAMO,Balsas,9176.0,52.0859439168709,21.282,0.0,0.0,0.31998
16014,Coahuayana,Michoacán,OSTULA,Lerma-Santiago-Pacífico,17022.0,55.4922993564759,54.687,51.212,0.0,207.96938
16015,Coalcomán de Vázquez Pallares,Michoacán,OSTULA,Lerma-Santiago-Pacífico,19633.0,55.0523571202414,107.374,0.0,0.00627,10.93588
16016,Hidalgo,Michoacán,HUETAMO,Lerma-Santiago-Pacífico,20965.0,54.3965679715301,64.94,0.0,0.0,9.80931
16017,Contepec,Michoacán,IXTLAHUACA-ATLACOMULCO,Lerma-Santiago-Pacífico,35070.0,53.7837857127363,30.534,0.0,0.61463,31.97197
16018,Copándaro,Michoacán,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,9484.0,54.9168003125041,11.207,0.0,0.0,5.89254
16019,Lagunillas,Michoacán,MORELIA-QUERÉNDARO,Balsas,20198.0,56.5040598607912,451.86,0.787,0.0,12.41984
16020,Cuitzeo,Michoacán,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,29910.0,55.4465030805843,370.516,53.128,0.09865,7.97093
16021,Charapan,Michoacán,COTIJA,Balsas,13539.0,49.7210255264174,122.19,0.0,0.0,0.49843
16022,Charo,Michoacán,HUETAMO,Lerma-Santiago-Pacífico,25138.0,55.4545219728321,43.72,0.0,0.00174,14.01088
16023,Chavinda,Michoacán,ZAMORA,Lerma-Santiago-Pacífico,10417.0,56.1907594320442,331.801,0.0,0.0,28.21223
16024,Cherán,Michoacán,URUAPAN,Lerma-Santiago-Pacífico,20586.0,54.522100470383,205.862,0.0,0.0,0.0
16025,Chilchota,Michoacán,ZAMORA,Lerma-Santiago-Pacífico,40560.0,54.1673981306571,498.941,2.669,0.0,8.07004
16026,Chinicuila,Michoacán,OSTULA,Lerma-Santiago-Pacífico,4773.0,52.6845548614317,3.338,0.0,0.0,6.56619
16027,Chucándiro,Michoacán,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,4944.0,53.0979527872902,11.643,0.0,0.0,7.55793
16028,Churintzio,Michoacán,ZAMORA,Lerma-Santiago-Pacífico,5233.0,56.1250554840738,28.364,0.0,0.0,12.29357
16029,Churumuco,Michoacán,LÁZARO CÁRDENAS,Balsas,12342.0,50.2026295240015,402.101,84.685,0.0,12.4533
16030,Ecuandureo,Michoacán,ZAMORA,Lerma-Santiago-Pacífico,11850.0,55.0513164689742,500.38,14.382,1.38915,35.97183
16031,Juárez,Michoacán,HUETAMO,Lerma-Santiago-Pacífico,16112.0,54.1069094021507,16.918,0.96,0.0,36.62513
16032,Erongarícuaro,Michoacán,LAGUNILLAS PÁTZCUARO,Lerma-Santiago-Pacífico,15715.0,54.9513810967818,38.575,9.209,0.0,0.6715099999999999
16033,Gabriel Zamora,Michoacán,LA HUACANA,Balsas,21466.0,55.554996717429,117.632,4.517,0.0,110.17135
16035,La Huacana,Michoacán,LÁZARO CÁRDENAS,Balsas,30627.0,53.0841076746778,65.178,111.501,0.0,173.23092000000003
16036,Huandacareo,Michoacán,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,11644.0,56.5076200133437,45.694,0.0,0.01859,9.21709
16037,Huaniqueo,Michoacán,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,7945.0,54.3165695782266,25.658,0.0,0.0,6.42995
16038,Huetamo,Michoacán,PASO DE ARENA,Balsas,41973.0,54.1138169169195,199.023,26.027,0.08452,19.51531
16039,Huiramba,Michoacán,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,9015.0,55.5738548543853,15.239,0.0,0.00156,0.8749100000000001
16040,Indaparapeo,Michoacán,HUETAMO,Lerma-Santiago-Pacífico,18385.0,54.7452629609255,77.359,0.0,0.0,31.40915
16041,Irimbo,Michoacán,CIUDAD HIDALGO-TUXPAN,Lerma-Santiago-Pacífico,16043.0,54.1609900707135,68.27799999999999,0.0,0.0016,35.09406
16042,Ixtlán,Michoacán,ZAMORA,Lerma-Santiago-Pacífico,14302.0,55.2016207148845,245.574,0.0,0.0,83.10413
16043,Jacona,Michoacán,ZAMORA,Lerma-Santiago-Pacífico,68781.0,57.2443166684179,5640.272,19.678,11.55364,26.389900000000004
16044,Jiménez,Michoacán,ZACAPU,Lerma-Santiago-Pacífico,12946.0,55.2772616698879,42.192,0.0,0.0,12.50534
16045,Jiquilpan,Michoacán,COTIJA,Lerma-Santiago-Pacífico,36158.0,57.5414570062574,1130.186,0.0,1.02979,16.43448
16047,Jungapeo,Michoacán,HUETAMO,Balsas,19834.0,54.8261275467996,49.159,0.0,0.0121,24.84005
16049,Madero,Michoacán,HUETAMO,Balsas,19086.0,52.08992382041,44.482,3.758,0.00975,10.75043
16050,Maravatío,Michoacán,CIUDAD HIDALGO-TUXPAN,Lerma-Santiago-Pacífico,89311.0,55.1878311554661,280.49399999999997,0.0,0.00329,125.48368
16051,Marcos Castellanos,Michoacán,QUITUPAN,Lerma-Santiago-Pacífico,13983.0,58.7936730414104,935.113,0.0,0.0,1.84616
16053,Morelia,Michoacán,HUETAMO,Lerma-Santiago-Pacífico,849053.0,59.3944378250976,37888.008,9.5,22.6444,50.88286
16055,Múgica,Michoacán,APATZINGÁN,Balsas,45732.0,55.521034975099,232.342,16.341,0.05914,203.00227
16056,Nahuatzen,Michoacán,URUAPAN,Lerma-Santiago-Pacífico,32598.0,52.1288602183374,472.937,0.0,0.0,0.06168
16057,Nocupétaro,Michoacán,TACÁMBARO-TURICATO,Balsas,8196.0,50.6171391980445,22.847,0.0,0.0,0.39271
16058,Nuevo Parangaricutiro,Michoacán,APATZINGÁN,Balsas,20981.0,57.3236910088425,483.531,0.0,0.03725,21.06421
16059,Nuevo Urecho,Michoacán,LA HUACANA,Balsas,9027.0,54.3380688688435,3.016,13.469,0.0,78.94932999999999
16060,Numarán,Michoacán,LA PIEDAD,Lerma-Santiago-Pacífico,9437.0,55.4871855410346,46.145,1.392,0.08824,10.02859
16061,Ocampo,Michoacán,HUETAMO,Balsas,24774.0,53.6838880176803,96.563,15.067,0.0,7.80729
16062,Pajacuarán,Michoacán,ZAMORA,Lerma-Santiago-Pacífico,21028.0,55.3950634417834,79.349,0.0,0.0,66.08889
16063,Panindícuaro,Michoacán,PASTOR ORTÍZ-LA PIEDAD,Lerma-Santiago-Pacífico,14889.0,55.1031659080392,102.477,0.0,0.25331,10.48539
16064,Parácuaro,Michoacán,APATZINGÁN,Balsas,26832.0,54.0615146534101,61.949,0.0,0.0,300.19357
16065,Paracho,Michoacán,URUAPAN,Balsas,39657.0,54.1371733923324,614.0889999999999,0.0,0.0,0.01037
16066,Pátzcuaro,Michoacán,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,98382.0,56.7188892104449,601.608,19.808,0.3896,2.78579
16067,Penjamillo,Michoacán,ZAMORA,Lerma-Santiago-Pacífico,16621.0,54.8867932882303,40.202,0.0,0.0,18.13464
16068,Peribán,Michoacán,APATZINGÁN,Balsas,29389.0,57.3084270374388,179.857,3.82,0.03731,64.89821
16069,La Piedad,Michoacán,LA PIEDAD,Lerma-Santiago-Pacífico,106490.0,58.2799022326766,5617.776,0.0,6.07302,59.97855
16070,Purépero,Michoacán,ZACAPU,Lerma-Santiago-Pacífico,15503.0,57.7734164944307,746.492,0.0,0.0073,2.86846
16071,Puruándiro,Michoacán,PASTOR ORTÍZ-LA PIEDAD,Lerma-Santiago-Pacífico,69260.0,56.1135345519464,258.744,4.642,0.0,47.57201
16072,Queréndaro,Michoacán,HUETAMO,Lerma-Santiago-Pacífico,13961.0,55.8600085888221,44.995,0.0,0.0,2.42474
16073,Quiroga,Michoacán,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,27176.0,55.3159955022962,381.868,15.04,0.0,0.80076
16074,Cojumatlán de Régules,Michoacán,TIZAPÁN,Lerma-Santiago-Pacífico,10553.0,56.2208238524918,99.597,54.255,0.0,6.2373199999999995
16076,Sahuayo,Michoacán,CIÉNEGA DE CHAPALA,Lerma-Santiago-Pacífico,78477.0,57.8040980680807,1891.397,0.0,2.47704,20.504759999999997
16077,San Lucas,Michoacán,PASO DE ARENA,Balsas,17677.0,51.9636423498246,64.022,0.0,0.00899,1.28347
16078,Santa Ana Maya,Michoacán,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,12812.0,55.9891267666508,68.227,1.384,0.0054,17.63261
16079,Salvador Escalante,Michoacán,TACÁMBARO-TURICATO,Balsas,49896.0,54.7056721893059,561.385,0.711,0.00367,27.68185
16080,Senguio,Michoacán,CIUDAD HIDALGO-TUXPAN,Lerma-Santiago-Pacífico,19833.0,53.9194023375889,18.612,0.0,0.0,20.86475
16081,Susupuato,Michoacán,TEMASCALTEPEC,Balsas,9076.0,50.2818045098911,0.869,0.0,0.0,4.13694
16082,Tacámbaro,Michoacán,TACÁMBARO-TURICATO,Balsas,79540.0,56.2759492599652,993.806,10.295,8.86361,157.66946000000002
16083,Tancítaro,Michoacán,APATZINGÁN,Balsas,33453.0,55.9180696016468,53.599,2.969,0.0,21.632150000000003
16084,Tangamandapio,Michoacán,COTIJA,Lerma-Santiago-Pacífico,31716.0,54.2513248442696,125.517,19.12,0.0,6.01441
16085,Tangancícuaro,Michoacán,ZAMORA,Lerma-Santiago-Pacífico,35256.0,55.2643211761604,223.434,0.0,0.02085,57.50179
16086,Tanhuato,Michoacán,ZAMORA,Lerma-Santiago-Pacífico,15534.0,56.8193987991662,88.03399999999999,0.0,3.4361,64.77239999999999
16087,Taretan,Michoacán,NUEVA ITALIA,Balsas,15589.0,56.6534560818137,555.435,4.153,1.13597,70.49873000000001
16088,Tarímbaro,Michoacán,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,114513.0,57.8355474082491,696.971,0.938,0.53611,51.979580000000006
16089,Tepalcatepec,Michoacán,APATZINGÁN,Balsas,24074.0,56.4405324427355,201.463,0.0,0.0,274.68142
16090,Tingambato,Michoacán,NUEVA ITALIA,Balsas,16325.0,56.2074394192865,122.219,0.433,0.0,1.1208900000000002
16091,Tingüindín,Michoacán,COTIJA,Balsas,14934.0,56.896149072051,238.598,0.0,0.0,24.26888
16092,Tiquicheo de Nicolás Romero,Michoacán,ALTAMIRANO-CUTZAMALA,Balsas,12836.0,50.4110654756438,35.9,31.039,0.00046,2.88063
16093,Tlalpujahua,Michoacán,IXTLAHUACA-ATLACOMULCO,Lerma-Santiago-Pacífico,28556.0,53.2808423535473,188.733,0.0,0.0,6.03929
